t;e;d;i;set

0.689;0;132;0;0
0.694;0;-117;0;0
0.699;0;132;0;0
0.704;0;-117;0;0
0.709;0;132;0;0
0.714;0;-117;0;0
0.719;0;132;0;0
0.724;0;-117;0;0
0.729;0;132;0;0
0.734;0;-117;0;0
0.739;0;132;0;0
0.744;0;-117;0;0
0.749;0;132;0;0
0.754;0;-117;0;0
0.759;0;132;0;0
0.764;0;-117;0;0
0.769;0;132;0;0
0.774;0;-117;0;0
0.779;0;132;0;0
0.784;0;-117;0;0
0.789;0;132;0;0
0.794;0;-117;0;0
0.799;0;132;0;0
0.804;0;-117;0;0
0.809;0;132;0;0
0.814;0;-117;0;0
0.819;0;132;0;0
0.824;0;-117;0;0
0.829;0;132;0;0
0.834;0;-117;0;0
0.839;0;132;0;0
0.844;0;-117;0;0
0.849;0;132;0;0
0.854;0;-117;0;0
0.859;0;132;0;0
0.864;0;-117;0;0
0.869;0;132;0;0
0.874;0;-117;0;0
0.879;0;132;0;0
0.884;0;-117;0;0
0.889;0;132;0;0
0.894;0;-117;0;0
0.899;0;132;0;0
0.904;0;-117;0;0
0.909;0;132;0;0
0.914;0;-117;0;0
0.919;0;132;0;0
0.924;0;-117;0;0
0.929;0;132;0;0
0.934;0;-117;0;0
0.939;0;132;0;0
0.944;0;-117;0;0
0.949;0;132;0;0
0.954;0;-117;0;0
0.959;0;132;0;0
0.964;0;-117;0;0
0.969;0;132;0;0
0.974;0;-117;0;0
0.979;0;132;0;0
0.984;0;-117;0;0
0.989;0;132;0;0
0.994;0;-117;0;0
0.999;0;132;0;0
1.004;0;-117;0;0
1.009;0;132;0;0
1.014;0;-117;0;0
1.019;0;132;0;0
1.024;0;-117;0;0
1.029;0;132;0;0
1.034;0;-117;0;0
1.039;0;132;0;0
1.044;0;-117;0;0
1.049;0;132;0;0
1.054;0;-117;0;0
1.059;0;132;0;0
1.064;0;-117;0;0
1.069;0;132;0;0
1.074;0;-117;0;0
1.079;0;132;0;0
1.084;0;-117;0;0
1.089;0;132;0;0
